month,day,hora,estacion,cantidadpasos
5,31,13,AVE,7684
5,31,13,DEL,4850
5,31,13,ILL,3309
5,31,14,ALB,828
5,31,14,AVE,6540
5,31,14,DEL,4536
5,31,14,ILL,2790
5,31,15,ALB,807
5,31,15,AVE,6187
5,31,15,DEL,3995
5,31,15,ILL,2567
5,31,16,ALB,742
5,31,16,AVE,6274
5,31,16,DEL,3897
5,31,16,ILL,2668
5,31,17,ALB,757
5,31,17,AVE,6315
5,31,17,DEL,4115
5,31,17,ILL,2839
5,31,18,ALB,776
5,31,18,AVE,6480
5,31,18,DEL,4444
5,31,18,ILL,3060
5,31,19,ALB,825
5,31,19,AVE,6733
5,31,19,DEL,4359
5,31,19,ILL,3200
5,31,20,ALB,884
5,31,20,AVE,7420
5,31,20,DEL,4356
5,31,20,ILL,3354
5,31,21,ALB,791
5,31,21,AVE,6408
5,31,21,DEL,3884
5,31,21,ILL,2657
5,31,22,ALB,439
5,31,22,AVE,3775
5,31,22,DEL,2539
5,31,22,ILL,1730
5,31,23,ALB,281
5,31,23,AVE,3041
5,31,23,DEL,1889
5,31,23,ILL,1535
6,1,0,ALB,323
6,1,0,AVE,3138
6,1,0,DEL,1872
6,1,0,ILL,1516
6,1,1,ALB,324
6,1,1,AVE,3310
6,1,1,DEL,2110
6,1,1,ILL,1464
6,1,2,ALB,251
6,1,2,AVE,2563
6,1,2,DEL,1604
6,1,2,ILL,1135
6,1,3,ALB,158
6,1,3,AVE,1571
6,1,3,DEL,1163
6,1,3,ILL,761
6,1,4,ALB,113
6,1,4,AVE,1009
6,1,4,DEL,1092
6,1,4,ILL,582
6,1,5,ALB,130
6,1,5,AVE,1357
6,1,5,DEL,1389
6,1,5,ILL,747
6,1,6,ALB,182
6,1,6,AVE,1783
6,1,6,DEL,1655
6,1,6,ILL,941
6,1,7,ALB,149
6,1,7,AVE,2000
6,1,7,DEL,1745
6,1,7,ILL,998
6,1,8,ALB,176
6,1,8,AVE,2114
6,1,8,DEL,1962
6,1,8,ILL,1032
6,1,9,ALB,254
6,1,9,AVE,2914
6,1,9,DEL,2451
6,1,9,ILL,1306
6,1,10,ALB,352
6,1,10,AVE,3781
6,1,10,DEL,2859
6,1,10,ILL,1654
6,1,11,ALB,542
6,1,11,AVE,5340
6,1,11,DEL,3569
6,1,11,ILL,2244
6,1,12,ALB,772
6,1,12,AVE,6723
6,1,12,DEL,4190
6,1,12,ILL,3049
6,1,13,ALB,665
6,1,13,AVE,6205
6,1,13,DEL,3978
6,1,13,ILL,2779
6,1,14,ALB,562
6,1,14,AVE,4745
6,1,14,DEL,3359
6,1,14,ILL,2152
6,1,15,ALB,496
6,1,15,AVE,4989
6,1,15,DEL,3455
6,1,15,ILL,2355
6,1,16,ALB,690
6,1,16,AVE,5986
6,1,16,DEL,3889
6,1,16,ILL,3115
6,1,17,ALB,824
6,1,17,AVE,7444
6,1,17,DEL,4699
6,1,17,ILL,4335
6,1,18,ALB,839
6,1,18,AVE,7570
6,1,18,DEL,5376
6,1,18,ILL,4352
6,1,19,ALB,895
6,1,19,AVE,7675
6,1,19,DEL,5255
6,1,19,ILL,3446
6,1,20,ALB,676
6,1,20,AVE,6529
6,1,20,DEL,4524
6,1,20,ILL,3029
6,1,21,ALB,568
6,1,21,AVE,5311
6,1,21,DEL,3668
6,1,21,ILL,2484
6,1,22,ALB,348
6,1,22,AVE,4030
6,1,22,DEL,2415
6,1,22,ILL,1666
6,1,23,ALB,250
6,1,23,AVE,2809
6,1,23,DEL,1728
6,1,23,ILL,1212
6,2,0,ALB,164
6,2,0,AVE,1760
6,2,0,DEL,1390
6,2,0,ILL,771
6,2,1,ALB,66
6,2,1,AVE,933
6,2,1,DEL,824
6,2,1,ILL,390
6,2,2,ALB,35
6,2,2,AVE,481
6,2,2,DEL,604
6,2,2,ILL,211
6,2,3,ALB,25
6,2,3,AVE,463
6,2,3,DEL,682
6,2,3,ILL,243
6,2,4,ALB,30
6,2,4,AVE,736
6,2,4,DEL,971
6,2,4,ILL,338
6,2,5,ALB,164
6,2,5,AVE,2382
6,2,5,DEL,2056
6,2,5,ILL,945
6,2,6,ALB,469
6,2,6,AVE,5999
6,2,6,DEL,3634
6,2,6,ILL,2862
6,2,7,ALB,1070
6,2,7,AVE,7934
6,2,7,DEL,5133
6,2,7,ILL,5947
6,2,8,ALB,1349
6,2,8,AVE,7090
6,2,8,DEL,6180
6,2,8,ILL,6461
6,2,9,ALB,1209
6,2,9,AVE,6723
6,2,9,DEL,5877
6,2,9,ILL,5383
6,2,10,ALB,1029
6,2,10,AVE,7420
6,2,10,DEL,5433
6,2,10,ILL,4611
6,2,11,ALB,917
6,2,11,AVE,7839
6,2,11,DEL,5217
6,2,11,ILL,4424
6,2,12,ALB,907
6,2,12,AVE,7971
6,2,12,DEL,5013
6,2,12,ILL,4393
6,2,13,ALB,913
6,2,13,AVE,8116
6,2,13,DEL,5453
6,2,13,ILL,4499
6,2,14,ALB,979
6,2,14,AVE,8462
6,2,14,DEL,5119
6,2,14,ILL,4170
6,2,15,ALB,1019
6,2,15,AVE,8837
6,2,15,DEL,5147
6,2,15,ILL,4302
6,2,16,ALB,1150
6,2,16,AVE,9501
6,2,16,DEL,5142
6,2,16,ILL,4759
6,2,17,ALB,1279
6,2,17,AVE,10037
6,2,17,DEL,5342
6,2,17,ILL,5641
6,2,18,ALB,1280
6,2,18,AVE,9925
6,2,18,DEL,5190
6,2,18,ILL,6286
6,2,19,ALB,861
6,2,19,AVE,7403
6,2,19,DEL,4185
6,2,19,ILL,4381
6,2,20,ALB,630
6,2,20,AVE,6093
6,2,20,DEL,3593
6,2,20,ILL,2964
6,2,21,ALB,418
6,2,21,AVE,4574
6,2,21,DEL,2985
6,2,21,ILL,1995
6,2,22,ALB,259
6,2,22,AVE,3243
6,2,22,DEL,2128
6,2,22,ILL,1428
6,2,23,ALB,145
6,2,23,AVE,2000
6,2,23,DEL,1309
6,2,23,ILL,891
6,3,0,ALB,97
6,3,0,AVE,1274
6,3,0,DEL,1026
6,3,0,ILL,686
6,3,1,ALB,39
6,3,1,AVE,748
6,3,1,DEL,633
6,3,1,ILL,261
6,3,2,ALB,28
6,3,2,AVE,482
6,3,2,DEL,415
6,3,2,ILL,172
6,3,3,ALB,21
6,3,3,AVE,411
6,3,3,DEL,486
6,3,3,ILL,165
6,3,4,ALB,30
6,3,4,AVE,682
6,3,4,DEL,849
6,3,4,ILL,280
6,3,5,ALB,156
6,3,5,AVE,2198
6,3,5,DEL,1859
6,3,5,ILL,859
6,3,6,ALB,431
6,3,6,AVE,5919
6,3,6,DEL,3658
6,3,6,ILL,2697
6,3,7,ALB,1142
6,3,7,AVE,7574
6,3,7,DEL,5129
6,3,7,ILL,5918
6,3,8,ALB,1618
6,3,8,AVE,7400
6,3,8,DEL,6157
6,3,8,ILL,6537
6,3,9,ALB,1392
6,3,9,AVE,7260
6,3,9,DEL,5648
6,3,9,ILL,5447
6,3,10,ALB,1036
6,3,10,AVE,7957
6,3,10,DEL,5442
6,3,10,ILL,4584
6,3,11,ALB,953
6,3,11,AVE,8252
6,3,11,DEL,4930
6,3,11,ILL,4561
6,3,12,ALB,994
6,3,12,AVE,8401
6,3,12,DEL,4933
6,3,12,ILL,4603
6,3,13,ALB,1112
6,3,13,AVE,8852
6,3,13,DEL,5198
6,3,13,ILL,4585
6,3,14,ALB,1020
6,3,14,AVE,8952
6,3,14,DEL,5352
6,3,14,ILL,4366
6,3,15,ALB,1120
6,3,15,AVE,9222
6,3,15,DEL,5285
6,3,15,ILL,4310
6,3,15,RET,1
6,3,16,ALB,1210
6,3,16,AVE,9713
6,3,16,DEL,5235
6,3,16,ILL,4605
6,3,17,ALB,1309
6,3,17,AVE,10324
6,3,17,DEL,5614
6,3,17,ILL,5410
6,3,18,ALB,1313
6,3,18,AVE,9851
6,3,18,DEL,5135
6,3,18,ILL,6528
6,3,19,ALB,872
6,3,19,AVE,8064
6,3,19,DEL,4437
6,3,19,ILL,4849
6,3,20,ALB,665
6,3,20,AVE,6593
6,3,20,DEL,3823
6,3,20,ILL,3500
6,3,20,RET,73
6,3,21,ALB,498
6,3,21,AVE,4845
6,3,21,DEL,3016
6,3,21,ILL,2430
6,3,21,RET,96
6,3,22,ALB,295
6,3,22,AVE,3431
6,3,22,DEL,2194
6,3,22,ILL,1777
6,3,22,RET,56
6,3,23,ALB,185
6,3,23,AVE,2212
6,3,23,DEL,1457
6,3,23,ILL,1204
6,3,23,RET,17
6,4,0,ALB,107
6,4,0,AVE,1481
6,4,0,DEL,1033
6,4,0,ILL,711
6,4,0,RET,16
6,4,1,ALB,51
6,4,1,AVE,789
6,4,1,DEL,593
6,4,1,ILL,371
6,4,1,RET,9
6,4,2,ALB,36
6,4,2,AVE,491
6,4,2,DEL,509
6,4,2,ILL,261
6,4,2,RET,18
6,4,3,ALB,25
6,4,3,AVE,438
6,4,3,DEL,631
6,4,3,ILL,212
6,4,3,RET,10
6,4,4,ALB,29
6,4,4,AVE,734
6,4,4,DEL,849
6,4,4,ILL,377
6,4,4,RET,20
6,4,5,ALB,153
6,4,5,AVE,2211
6,4,5,DEL,1868
6,4,5,ILL,944
6,4,5,RET,50
6,4,6,ALB,464
6,4,6,AVE,5849
6,4,6,DEL,3497
6,4,6,ILL,2856
6,4,6,RET,33
6,4,7,ALB,1041
6,4,7,AVE,7933
6,4,7,DEL,5302
6,4,7,ILL,6113
6,4,7,RET,22
6,4,8,ALB,1434
6,4,8,AVE,7627
6,4,8,DEL,6030
6,4,8,ILL,6801
6,4,8,RET,66
6,4,9,ALB,1307
6,4,9,AVE,7027
6,4,9,DEL,5328
6,4,9,ILL,5666
6,4,9,RET,57
6,4,10,ALB,1095
6,4,10,AVE,7768
6,4,10,DEL,5386
6,4,10,ILL,4982
6,4,10,RET,78
6,4,11,ALB,1006
6,4,11,AVE,7825
6,4,11,DEL,5142
6,4,11,ILL,5063
6,4,11,RET,89
6,4,12,ALB,1026
6,4,12,AVE,8335
6,4,12,DEL,4950
6,4,12,ILL,5259
6,4,12,RET,145
6,4,13,ALB,1049
6,4,13,AVE,9009
6,4,13,DEL,5453
6,4,13,ILL,5206
6,4,13,RET,123
6,4,14,ALB,1094
6,4,14,AVE,8870
6,4,14,DEL,5611
6,4,14,ILL,5137
6,4,14,RET,129
6,4,15,ALB,1131
6,4,15,AVE,9262
6,4,15,DEL,5140
6,4,15,ILL,5362
6,4,15,RET,236
6,4,16,ALB,1081
6,4,16,AVE,9922
6,4,16,DEL,5356
6,4,16,ILL,5450
6,4,16,RET,141
6,4,17,ALB,1134
6,4,17,AVE,10522
6,4,17,DEL,5243
6,4,17,ILL,6272
6,4,17,RET,139
6,4,18,ALB,1017
6,4,18,AVE,9631
6,4,18,DEL,4938
6,4,18,ILL,6182
6,4,18,RET,143
6,4,19,ALB,888
6,4,19,AVE,7367
6,4,19,DEL,4065
6,4,19,ILL,5997
6,4,19,RET,111
6,4,20,ALB,715
6,4,20,AVE,6453
6,4,20,DEL,3965
6,4,20,ILL,3986
6,4,20,RET,101
6,4,21,ALB,469
6,4,21,AVE,5043
6,4,21,DEL,3174
6,4,21,ILL,3310
6,4,21,RET,5
6,4,22,ALB,326
6,4,22,AVE,3550
6,4,22,DEL,2437
6,4,22,ILL,1776
6,4,22,RET,8
6,4,23,ALB,197
6,4,23,AVE,2398
6,4,23,DEL,1608
6,4,23,ILL,1239
6,4,23,RET,22
6,5,0,ALB,154
6,5,0,AVE,1679
6,5,0,DEL,1187
6,5,0,ILL,884
6,5,0,RET,11
6,5,1,ALB,82
6,5,1,AVE,991
6,5,1,DEL,756
6,5,1,ILL,426
6,5,1,RET,10
6,5,2,ALB,30
6,5,2,AVE,567
6,5,2,DEL,454
6,5,2,ILL,208
6,5,2,RET,23
6,5,3,ALB,31
6,5,3,AVE,471
6,5,3,DEL,467
6,5,3,ILL,220
6,5,3,RET,20
6,5,4,ALB,32
6,5,4,AVE,719
6,5,4,DEL,780
6,5,4,ILL,350
6,5,4,RET,27
6,5,5,ALB,150
6,5,5,AVE,2170
6,5,5,DEL,1818
6,5,5,ILL,955
6,5,5,RET,63
6,5,6,ALB,428
6,5,6,AVE,5792
6,5,6,DEL,3440
6,5,6,ILL,2786
6,5,6,RET,76
6,5,7,ALB,1066
6,5,7,AVE,7974
6,5,7,DEL,5149
6,5,7,ILL,6174
6,5,7,RET,91
6,5,8,ALB,1469
6,5,8,AVE,7603
6,5,8,DEL,6205
6,5,8,ILL,6751
6,5,8,RET,112
6,5,9,ALB,1381
6,5,9,AVE,7530
6,5,9,DEL,5656
6,5,9,ILL,6013
6,5,9,RET,93
6,5,10,ALB,1153
6,5,10,AVE,7991
6,5,10,DEL,5620
6,5,10,ILL,4449
6,5,10,RET,128
6,5,11,ALB,1104
6,5,11,AVE,8491
6,5,11,DEL,4959
6,5,11,ILL,4375
6,5,11,RET,128
6,5,12,ALB,1065
6,5,12,AVE,8857
6,5,12,DEL,5485
6,5,12,ILL,4721
6,5,12,RET,78
6,5,13,ALB,1116
6,5,13,AVE,9301
6,5,13,DEL,5692
6,5,13,ILL,5015
6,5,13,RET,104
6,5,14,ALB,1130
6,5,14,AVE,9396
6,5,14,DEL,5622
6,5,14,ILL,5025
6,5,14,RET,48
6,5,15,ALB,1122
6,5,15,AVE,9791
6,5,15,DEL,5607
6,5,15,ILL,5341
6,5,15,RET,55
6,5,16,ALB,1316
6,5,16,AVE,10460
6,5,16,DEL,5720
6,5,16,ILL,5780
6,5,16,RET,44
6,5,17,ALB,1387
6,5,17,AVE,10555
6,5,17,DEL,5608
6,5,17,ILL,6907
6,5,17,RET,50
6,5,18,ALB,1356
6,5,18,AVE,10179
6,5,18,DEL,5480
6,5,18,ILL,7390
6,5,18,RET,52
6,5,19,ALB,1004
6,5,19,AVE,8481
6,5,19,DEL,4722
6,5,19,ILL,6132
6,5,19,RET,24
6,5,20,ALB,783
6,5,20,AVE,6982
6,5,20,DEL,4240
6,5,20,ILL,4240
6,5,20,RET,30
6,5,21,ALB,522
6,5,21,AVE,5361
6,5,21,DEL,3403
6,5,21,ILL,2958
6,5,21,RET,41
6,5,22,ALB,345
6,5,22,AVE,3780
6,5,22,DEL,2401
6,5,22,ILL,2159
6,5,22,RET,32
6,5,23,ALB,209
6,5,23,AVE,2470
6,5,23,DEL,1662
6,5,23,ILL,1411
6,5,23,RET,22
6,6,0,ALB,128
6,6,0,AVE,1986
6,6,0,DEL,1308
6,6,0,ILL,1075
6,6,1,ALB,87
6,6,1,AVE,1125
6,6,1,DEL,872
6,6,1,ILL,601
6,6,2,ALB,56
6,6,2,AVE,673
6,6,2,DEL,551
6,6,2,ILL,338
6,6,3,ALB,38
6,6,3,AVE,538
6,6,3,DEL,656
6,6,3,ILL,283
6,6,4,ALB,40
6,6,4,AVE,775
6,6,4,DEL,796
6,6,4,ILL,358
6,6,5,ALB,157
6,6,5,AVE,2278
6,6,5,DEL,1766
6,6,5,ILL,1021
6,6,5,RET,3
6,6,6,ALB,459
6,6,6,AVE,5981
6,6,6,DEL,3440
6,6,6,ILL,2769
6,6,6,RET,263
6,6,7,ALB,1031
6,6,7,AVE,7935
6,6,7,DEL,5259
6,6,7,ILL,6253
6,6,7,RET,336
6,6,8,ALB,1358
6,6,8,AVE,7195
6,6,8,DEL,6258
6,6,8,ILL,6692
6,6,8,RET,334
6,6,9,ALB,1322
6,6,9,AVE,7452
6,6,9,DEL,5787
6,6,9,ILL,5870
6,6,9,RET,357
6,6,10,ALB,1112
6,6,10,AVE,8070
6,6,10,DEL,5926
6,6,10,ILL,5215
6,6,10,RET,423
6,6,11,ALB,1033
6,6,11,AVE,8431
6,6,11,DEL,5476
6,6,11,ILL,5199
6,6,11,RET,369
6,6,12,ALB,1026
6,6,12,AVE,8872
6,6,12,DEL,5589
6,6,12,ILL,5339
6,6,12,RET,390
6,6,13,ALB,1164
6,6,13,AVE,9541
6,6,13,DEL,6035
6,6,13,ILL,5655
6,6,13,RET,556
6,6,14,ALB,1134
6,6,14,AVE,9836
6,6,14,DEL,6097
6,6,14,ILL,5486
6,6,14,RET,500
6,6,15,ALB,1124
6,6,15,AVE,10183
6,6,15,DEL,6184
6,6,15,ILL,5927
6,6,15,RET,466
6,6,16,ALB,1264
6,6,16,AVE,10393
6,6,16,DEL,6070
6,6,16,ILL,6224
6,6,16,RET,478
6,6,17,ALB,1335
6,6,17,AVE,10376
6,6,17,DEL,5993
6,6,17,ILL,6809
6,6,17,RET,378
6,6,18,ALB,1395
6,6,18,AVE,10646
6,6,18,DEL,5863
6,6,18,ILL,6973
6,6,18,RET,422
6,6,19,ALB,1106
6,6,19,AVE,8976
6,6,19,DEL,5211
6,6,19,ILL,5859
6,6,19,RET,322
6,6,20,ALB,919
6,6,20,AVE,8688
6,6,20,DEL,4896
6,6,20,ILL,4652
6,6,20,RET,425
6,6,21,ALB,723
6,6,21,AVE,6800
6,6,21,DEL,4452
6,6,21,ILL,3567
6,6,21,RET,277
6,6,22,ALB,458
6,6,22,AVE,4545
6,6,22,DEL,3130
6,6,22,ILL,2389
6,6,22,RET,210
6,6,23,ALB,284
6,6,23,AVE,3296
6,6,23,DEL,2204
6,6,23,ILL,1637
6,6,23,RET,133
6,7,0,ALB,274
6,7,0,AVE,2814
6,7,0,DEL,1908
6,7,0,ILL,1567
6,7,0,RET,70
6,7,1,ALB,184
6,7,1,AVE,2421
6,7,1,DEL,1673
6,7,1,ILL,1127
6,7,1,RET,54
6,7,2,ALB,150
6,7,2,AVE,1554
6,7,2,DEL,1067
6,7,2,ILL,769
6,7,2,RET,61
6,7,3,ALB,100
6,7,3,AVE,1018
6,7,3,DEL,979
6,7,3,ILL,543
6,7,3,RET,47
6,7,4,ALB,57
6,7,4,AVE,1028
6,7,4,DEL,969
6,7,4,ILL,514
6,7,4,RET,42
6,7,5,ALB,130
6,7,5,AVE,1804
6,7,5,DEL,1646
6,7,5,ILL,778
6,7,5,RET,71
6,7,6,ALB,255
6,7,6,AVE,2677
6,7,6,DEL,2204
6,7,6,ILL,1197
6,7,6,RET,86
6,7,7,ALB,462
6,7,7,AVE,3957
6,7,7,DEL,2873
6,7,7,ILL,1754
6,7,7,RET,111
6,7,8,ALB,790
6,7,8,AVE,5503
6,7,8,DEL,4006
6,7,8,ILL,2610
6,7,8,RET,151
6,7,9,ALB,954
6,7,9,AVE,6404
6,7,9,DEL,4262
6,7,9,ILL,3151
6,7,9,RET,210
6,7,10,ALB,984
6,7,10,AVE,6423
6,7,10,DEL,4235
6,7,10,ILL,3150
6,7,10,RET,163
6,7,11,ALB,1010
6,7,11,AVE,6966
6,7,11,DEL,4515
6,7,11,ILL,3638
6,7,11,RET,216
6,7,12,ALB,1071
6,7,12,AVE,7713
6,7,12,DEL,4691
6,7,12,ILL,4231
6,7,12,RET,195
6,7,13,ALB,1107
6,7,13,AVE,8205
6,7,13,DEL,5092
6,7,13,ILL,4230
6,7,13,RET,168
6,7,14,ALB,937
6,7,14,AVE,7096
6,7,14,DEL,4401
6,7,14,ILL,3399
6,7,14,RET,159
6,7,15,ALB,763
6,7,15,AVE,6356
6,7,15,DEL,3985
6,7,15,ILL,3194
6,7,15,RET,134
6,7,16,ALB,753
6,7,16,AVE,6190
6,7,16,DEL,3801
6,7,16,ILL,3132
6,7,16,RET,114
6,7,17,ALB,764
6,7,17,AVE,6244
6,7,17,DEL,3839
6,7,17,ILL,3109
6,7,17,RET,79
6,7,18,ALB,878
6,7,18,AVE,6922
6,7,18,DEL,4457
6,7,18,ILL,3521
6,7,18,RET,108
6,7,19,ALB,864
6,7,19,AVE,7166
6,7,19,DEL,4383
6,7,19,ILL,3633
6,7,19,RET,99
6,7,20,ALB,960
6,7,20,AVE,7649
6,7,20,DEL,4459
6,7,20,ILL,3851
6,7,20,RET,91
6,7,21,ALB,800
6,7,21,AVE,6441
6,7,21,DEL,3942
6,7,21,ILL,2862
6,7,21,RET,102
6,7,22,ALB,466
6,7,22,AVE,3885
6,7,22,DEL,2532
6,7,22,ILL,1799
6,7,22,RET,58
6,7,23,ALB,317
6,7,23,AVE,2932
6,7,23,DEL,1944
6,7,23,ILL,1533
6,7,23,RET,44
6,8,0,ALB,293
6,8,0,AVE,2985
6,8,0,DEL,1917
6,8,0,ILL,1579
6,8,0,RET,32
6,8,1,ALB,250
6,8,1,AVE,2885
6,8,1,DEL,1790
6,8,1,ILL,1559
6,8,1,RET,22
6,8,2,ALB,276
6,8,2,AVE,3051
6,8,2,DEL,1682
6,8,2,ILL,1382
6,8,2,RET,14
6,8,3,ALB,153
6,8,3,AVE,1665
6,8,3,DEL,1139
6,8,3,ILL,810
6,8,3,RET,23
6,8,4,ALB,93
6,8,4,AVE,1224
6,8,4,DEL,1114
6,8,4,ILL,571
6,8,4,RET,21
6,8,5,ALB,127
6,8,5,AVE,1419
6,8,5,DEL,1416
6,8,5,ILL,763
6,8,5,RET,34
6,8,6,ALB,156
6,8,6,AVE,1822
6,8,6,DEL,1718
6,8,6,ILL,993
6,8,6,RET,52
6,8,7,ALB,140
6,8,7,AVE,1825
6,8,7,DEL,1750
6,8,7,ILL,1118
6,8,7,RET,68
6,8,8,ALB,170
6,8,8,AVE,2290
6,8,8,DEL,1972
6,8,8,ILL,1045
6,8,8,RET,53
6,8,9,ALB,283
6,8,9,AVE,3022
6,8,9,DEL,2501
6,8,9,ILL,1515
6,8,9,RET,65
6,8,10,ALB,377
6,8,10,AVE,4049
6,8,10,DEL,3092
6,8,10,ILL,2190
6,8,10,RET,75
6,8,11,ALB,573
6,8,11,AVE,5645
6,8,11,DEL,3687
6,8,11,ILL,3018
6,8,11,RET,59
6,8,12,ALB,796
6,8,12,AVE,7437
6,8,12,DEL,4579
6,8,12,ILL,4030
6,8,12,RET,69
6,8,13,ALB,706
6,8,13,AVE,6897
6,8,13,DEL,4306
6,8,13,ILL,3504
6,8,13,RET,69
6,8,14,ALB,503
6,8,14,AVE,4762
6,8,14,DEL,3284
6,8,14,ILL,2537
6,8,14,RET,86
6,8,15,ALB,521
6,8,15,AVE,4997
6,8,15,DEL,3335
6,8,15,ILL,2719
6,8,15,RET,101
6,8,16,ALB,682
6,8,16,AVE,5907
6,8,16,DEL,3820
6,8,16,ILL,3495
6,8,16,RET,102
6,8,17,ALB,890
6,8,17,AVE,7945
6,8,17,DEL,4907
6,8,17,ILL,5064
6,8,17,RET,109
6,8,18,ALB,917
6,8,18,AVE,9002
6,8,18,DEL,5642
6,8,18,ILL,5341
6,8,18,RET,124
6,8,19,ALB,881
6,8,19,AVE,7765
6,8,19,DEL,5410
6,8,19,ILL,4210
6,8,19,RET,146
6,8,20,ALB,730
6,8,20,AVE,6963
6,8,20,DEL,4208
6,8,20,ILL,3426
6,8,20,RET,184
6,8,21,ALB,453
6,8,21,AVE,4907
6,8,21,DEL,3247
6,8,21,ILL,2286
6,8,21,RET,153
6,8,22,ALB,317
6,8,22,AVE,3720
6,8,22,DEL,2392
6,8,22,ILL,1834
6,8,22,RET,111
6,8,23,ALB,209
6,8,23,AVE,2727
6,8,23,DEL,1654
6,8,23,ILL,1309
6,8,23,RET,85
6,9,0,ALB,141
6,9,0,AVE,1783
6,9,0,DEL,1180
6,9,0,ILL,853
6,9,0,RET,75
6,9,1,ALB,73
6,9,1,AVE,909
6,9,1,DEL,773
6,9,1,ILL,331
6,9,1,RET,53
6,9,2,ALB,33
6,9,2,AVE,500
6,9,2,DEL,512
6,9,2,ILL,203
6,9,2,RET,45
6,9,3,ALB,28
6,9,3,AVE,454
6,9,3,DEL,680
6,9,3,ILL,264
6,9,3,RET,60
6,9,4,ALB,35
6,9,4,AVE,648
6,9,4,DEL,925
6,9,4,ILL,407
6,9,4,RET,85
6,9,5,ALB,149
6,9,5,AVE,2367
6,9,5,DEL,2008
6,9,5,ILL,1022
6,9,5,RET,221
6,9,6,ALB,477
6,9,6,AVE,5885
6,9,6,DEL,3617
6,9,6,ILL,3021
6,9,6,RET,286
6,9,7,ALB,984
6,9,7,AVE,7526
6,9,7,DEL,5436
6,9,7,ILL,6324
6,9,7,RET,353
6,9,8,ALB,1346
6,9,8,AVE,7082
6,9,8,DEL,6012
6,9,8,ILL,5699
6,9,8,RET,346
6,9,9,ALB,1327
6,9,9,AVE,7059
6,9,9,DEL,5819
6,9,9,ILL,5388
6,9,9,RET,371
6,9,10,ALB,1104
6,9,10,AVE,7640
6,9,10,DEL,5211
6,9,10,ILL,5803
6,9,10,RET,387
6,9,11,ALB,961
6,9,11,AVE,7896
6,9,11,DEL,5280
6,9,11,ILL,5055
6,9,11,RET,409
6,9,12,ALB,940
6,9,12,AVE,8076
6,9,12,DEL,5013
6,9,12,ILL,4779
6,9,12,RET,433
6,9,13,ALB,1077
6,9,13,AVE,8834
6,9,13,DEL,5342
6,9,13,ILL,4930
6,9,13,RET,425
6,9,14,ALB,1038
6,9,14,AVE,8737
6,9,14,DEL,5394
6,9,14,ILL,4836
6,9,14,RET,442
6,9,15,ALB,1106
6,9,15,AVE,9198
6,9,15,DEL,5147
6,9,15,ILL,4999
6,9,15,RET,455
6,9,16,ALB,1089
6,9,16,AVE,9523
6,9,16,DEL,5183
6,9,16,ILL,5489
6,9,16,RET,505
6,9,17,ALB,1305
6,9,17,AVE,9989
6,9,17,DEL,5512
6,9,17,ILL,6672
6,9,17,RET,385
6,9,18,ALB,1332
6,9,18,AVE,10144
6,9,18,DEL,5233
6,9,18,ILL,6942
6,9,18,RET,530
6,9,19,ALB,880
6,9,19,AVE,7467
6,9,19,DEL,4410
6,9,19,ILL,5584
6,9,19,RET,341
6,9,20,ALB,611
6,9,20,AVE,6128
6,9,20,DEL,3834
6,9,20,ILL,3493
6,9,20,RET,423
6,9,21,ALB,458
6,9,21,AVE,4568
6,9,21,DEL,2969
6,9,21,ILL,2338
6,9,21,RET,249
6,9,22,ALB,308
6,9,22,AVE,3234
6,9,22,DEL,2184
6,9,22,ILL,1654
6,9,22,RET,211
6,9,23,ALB,158
6,9,23,AVE,1876
6,9,23,DEL,1253
6,9,23,ILL,961
6,9,23,RET,116
6,10,0,ALB,111
6,10,0,AVE,1247
6,10,0,DEL,946
6,10,0,ILL,647
6,10,0,RET,101
6,10,1,ALB,52
6,10,1,AVE,729
6,10,1,DEL,620
6,10,1,ILL,317
6,10,1,RET,78
6,10,2,ALB,26
6,10,2,AVE,469
6,10,2,DEL,415
6,10,2,ILL,212
6,10,2,RET,46
6,10,3,ALB,22
6,10,3,AVE,410
6,10,3,DEL,480
6,10,3,ILL,196
6,10,3,RET,62
6,10,4,ALB,25
6,10,4,AVE,718
6,10,4,DEL,850
6,10,4,ILL,350
6,10,4,RET,99
6,10,5,ALB,159
6,10,5,AVE,2141
6,10,5,DEL,1940
6,10,5,ILL,918
6,10,5,RET,216
6,10,6,ALB,488
6,10,6,AVE,5665
6,10,6,DEL,3671
6,10,6,ILL,2888
6,10,6,RET,302
6,10,7,ALB,1094
6,10,7,AVE,7901
6,10,7,DEL,5369
6,10,7,ILL,6159
6,10,7,RET,314
6,10,8,ALB,1382
6,10,8,AVE,7488
6,10,8,DEL,6070
6,10,8,ILL,7003
6,10,8,RET,322
6,10,9,ALB,1367
6,10,9,AVE,7204
6,10,9,DEL,5762
6,10,9,ILL,5711
6,10,9,RET,405
6,10,10,ALB,1119
6,10,10,AVE,8012
6,10,10,DEL,5254
6,10,10,ILL,5070
6,10,10,RET,434
6,10,11,ALB,1051
6,10,11,AVE,8161
6,10,11,DEL,5010
6,10,11,ILL,4574
6,10,11,RET,430
6,10,12,ALB,1077
6,10,12,AVE,8347
6,10,12,DEL,5151
6,10,12,ILL,4627
6,10,12,RET,457
6,10,13,ALB,1035
6,10,13,AVE,8964
6,10,13,DEL,5547
6,10,13,ILL,4619
6,10,13,RET,470
